;;; ONCOPROD RS ;; ONCOPROD PE ;;ONCOPROD SP;;;;;;;;ONCOPROD DF;;;;;;; ONCOPROD ES  ;;
C�D;CLASSIFICA��O FISCAL;ORIGEM;  ICMS 17% ;  ICMS 18% ;  ICMS 17% ;  ICMS 18% ; ICMS 12%; ICMS 17%;CLIENTES GO; ICMS 17,5%; ICMS 18%; CLIENTES SP; CLIENTES SPI; ICMS 20% ; ICMS 12%;   ICMS 17% ;   CLIENTES DF ;   ICMS 17,5% ;   ICMS 18% ;  CLIENTES SPI ; ICMS 20% ; ICMS 12%;ICMS 17%;ICMS 18%
110881;TRIBUTADO;IMPORTADO;1232,42;1247,45;0;1247,45;0;1232,42;0;1239,89;1247,45;0;0;1278,64;0;1232,42;1232,42;0;1247,45;1247,45;0;0;1232,42;0
110899;TRIBUTADO;NACIONAL;22949,57;23247,61;0;22938,82;0;0;0;0;0;0;0;0;0;22135,26;19681,82;22278,07;22422,73;22422,73;23020,67;0;23922,32;0
110901;TRIBUTADO;IMPORTADO;15513,76;15731,99;0;15731,99;0;15513,76;0;15622,12;15731,99;0;0;16187,47;0;15513,76;15513,76;0;15731,99;15731,99;0;0;15513,76;0
110950;ISENTO;IMPORTADO;1636,55;1636,55;1636,55;1636,55;1636,55;1636,55;1865,667;1636,55;1636,55;0;0;1636,55;0;0;1636,55;0;1636,55;1636,55;0;0;1636,55;1636,55
110980;TRIBUTADO;IMPORTADO;2439,79;2471,07;0;2145,96;0;2430,43;0;2445,91;2461,59;0;0;2620,56;0;2453,05;2146,97;0;3000,43;3000,43;0;0;2439,93;0
111002;ISENTO;IMPORTADO;1687,07;1687,07;1687,07;1687,07;0;1687,07;1923,2598;1687,07;1687,07;0;0;1687,07;0;0;1687,07;0;1687,07;1687,07;0;0;1687,07;1687,07
111003;ISENTO;IMPORTADO;4824,17;4824,17;4824,17;4824,17;0;4824,17;5499,5538;4824,17;4824,17;0;0;4824,17;0;0;4824,17;0;4824,17;4824,17;0;0;4824,17;4824,17
111013;TRIBUTADO;IMPORTADO;16877,44;17114,85;0;17114,85;0;16877,44;0;16995,32;17114,85;0;0;17610,36;0;16877,44;16877,44;0;17114,85;17114,85;0;0;16877,44;0
111015;TRIBUTADO;NACIONAL;0;0;0;42,95;0;0;0;0;0;0;0;0;0;41,46;0;0;42;42;0;0;0;0
111016;TRIBUTADO;IMPORTADO;19792,45;20070,87;0;20070,87;0;19792,45;0;19930,69;20070,87;0;0;20651,96;0;19792,45;19792,45;0;20070,87;20070,87;0;0;19792,45;0
111017;TRIBUTADO;IMPORTADO;19792,45;20070,87;0;20070,87;0;19792,45;0;19930,69;20070,87;0;0;20651,96;0;19792,45;19792,45;0;20070,87;20070,87;0;0;19792,45;0
111018;TRIBUTADO;IMPORTADO;19792,45;20070,87;0;20070,87;0;19792,45;0;19930,69;20070,87;0;0;20651,96;0;19792,45;19792,45;0;20070,87;20070,87;0;0;19792,45;0
111027;TRIBUTADO;IMPORTADO;4065,66;4122,84;0;4122,84;0;4065,66;0;4094,06;4122,84;0;0;4242,21;0;4065,66;4065,66;0;4122,84;4122,84;0;0;4065,66;0
111029;TRIBUTADO;IMPORTADO;1542,71;1564,42;0;1564,42;0;1542,71;0;1553,49;1564,42;0;0;1609,71;0;1542,71;1542,71;0;1564,42;1564,42;0;0;1542,71;0
111031;TRIBUTADO;IMPORTADO;12078,69;12248,61;0;12248,61;0;12078,69;0;12163,07;12248,61;0;0;12603,23;0;12078,69;12078,69;0;12248,61;12248,61;0;0;12078,69;0
111043;ISENTO;IMPORTADO;1193,2;1193,2;1193,2;1193,2;0;1193,2;1399,43;1193,2;1193,2;0;0;1193,2;0;0;1193,2;0;1193,2;1193,2;0;0;1193,2;1193,2
111044;TRIBUTADO;NACIONAL;3914,76;3962,5;0;3962,5;0;0;0;0;0;0;0;0;0;3914,76;3914,76;3938,48;3962,5;3962,5;4061,56;0;3914,76;0
111045;TRIBUTADO;IMPORTADO;10990,42;11133,15;0;10262,69;0;10990,52;0;11061,42;11133,25;0;0;11430,14;0;11061,21;9420,26;0;11753,49;11753,49;0;0;10990,31;0
111132;TRIBUTADO;NACIONAL;2598,58;2630,27;0;2630,27;0;0;0;0;0;0;0;0;0;2598,58;2598,58;2614,33;2630,27;2630,27;2696,03;0;2598,58;0
111192;TRIBUTADO;IMPORTADO;829,2;840,87;0;840,87;0;829,2;0;834,99;840,87;0;0;865,21;0;829,2;829,2;0;840,87;840,87;0;0;829,2;0
111220;TRIBUTADO;IMPORTADO;919,02;930,8;0;860,12;0;943,26;0;949,27;955,36;0;0;980,5;0;924,87;801,83;0;945,21;945,21;0;0;919,02;0
111250;TRIBUTADO;NACIONAL;7939,21;8050,89;0;8050,89;0;0;0;0;0;0;0;0;0;7939,21;7939,21;7994,66;8050,89;8050,89;8283,98;0;7939,21;0
111252;TRIBUTADO;IMPORTADO;46,96;47,54;0;47,54;0;46,96;0;47,25;47,54;0;0;48,73;0;46,96;46,96;0;47,54;47,54;0;0;46,96;0
111263;TRIBUTADO;IMPORTADO;0;0;0;33034,107;0;32575,862;0;32803,39;33034,107;0;0;0;0;32575,86;0;0;33034,11;33034,11;0;0;0;0
111264;TRIBUTADO;IMPORTADO;0;0;0;26427,3;0;26060,7;0;26242,72;26427,3;0;0;0;0;26060,7;0;0;26427,3;26427,3;0;0;0;0
111265;TRIBUTADO;IMPORTADO;0;0;0;39640,935;0;39091,041;0;39364,074;39640,935;0;0;0;0;39091,04;0;0;39640,94;39640,94;0;0;0;0
111266;TRIBUTADO;IMPORTADO;0;0;0;52854,575;0;52121,383;0;52485,428;52854,575;0;0;0;0;52121,38;0;0;52854,58;52854,58;0;0;0;0
111281;TRIBUTADO;IMPORTADO;0;0;0;59461,41;0;58636,57;0;59046,12;59461,41;0;0;0;0;58636,57;0;0;59461,41;59461,41;0;0;0;0
111282;TRIBUTADO;NACIONAL;1924,6325;1924,6325;0;1924,6325;0;0;0;0;0;0;0;0;0;1924,6325;1924,6325;1924,6325;1924,6325;1924,6325;1924,6325;0;1924,6325;0
111316;TRIBUTADO;NACIONAL;88,46;89,54;0;89,54;0;0;0;0;0;0;0;0;0;88,46;88,46;88,99;89,54;89,54;91,78;0;88,46;0
111317;TRIBUTADO;NACIONAL;132,69;134,3;0;134,3;0;0;0;0;0;0;0;0;0;132,69;132,69;133,49;134,3;134,3;137,66;0;132,69;0
111350;ISENTO;NACIONAL;2185,05;2185,05;2185,05;2185,05;0;2185,05;2332,36;2185,05;2185,05;0;0;2185,05;0;0;2185,05;0;2185,05;2185,05;0;0;2185,05;2185,05
111372;TRIBUTADO;NACIONAL;23969,65;24280,95;0;24195,73;0;0;0;0;0;0;0;0;0;22563,9;21189,06;22712,93;22861,13;22861,13;23479,7;0;25233,12;0
111373;TRIBUTADO;NACIONAL;14814,82;15007,22;0;14807,88;0;0;0;0;0;0;0;0;0;13354,14;12702,72;13440,3;13527,57;13527,57;13888,31;0;15442,77;0
111375;TRIBUTADO;IMPORTADO;87231,61;88458,7;0;88458,7;0;87231,61;0;87840,89;88458,7;0;0;91019,75;0;87231,61;87231,61;0;88458,7;88458,7;0;0;87231,61;0
111403;TRIBUTADO;NACIONAL;0;0;0;902,51;0;0;0;0;0;0;0;0;0;0;0;897,07;902,51;902,51;0;0;0;0
111490;TRIBUTADO;IMPORTADO;9925,57;10065,19;0;10065,19;0;9925,57;0;9994,89;10065,19;0;0;10356,59;0;9925,57;9925,57;0;10065,19;10065,19;0;0;9925,57;0
111492;TRIBUTADO;IMPORTADO;513,15;520,37;0;520,37;0;513,15;0;516,73;520,37;0;0;535,43;0;513,15;513,15;0;520,37;520,37;0;0;513,15;0
111494;TRIBUTADO;NACIONAL;20631,29;20899,23;0;20219,31;0;0;0;0;0;0;0;0;0;19421,33;18237,97;19549,6;19677,15;19677,15;20209,58;0;21718,79;0
111501;ISENTO;IMPORTADO;770,0625;770,0625;537,57;537,57;0;770,0625;0;537,57;770,0625;0;0;537,57;0;0;770,0625;0;770,0625;770,0625;0;0;770,0625;770,0625
111510;TRIBUTADO;IMPORTADO;2090,44;2119,85;0;2119,85;0;2090,44;0;2105,04;2119,85;0;0;2181,23;0;2090,44;2090,44;0;2119,85;2119,85;0;0;2090,44;0
111514;TRIBUTADO;IMPORTADO;9925,57;10065,19;0;10065,19;0;9925,57;0;9994,89;10065,19;0;0;10356,59;0;9925,57;9925,57;0;10065,19;10065,19;0;0;9925,57;0
111515;TRIBUTADO;IMPORTADO;12179,74;12351,08;0;12351,08;0;12179,74;0;12264,81;12351,08;0;0;12708,66;0;12179,74;12179,74;0;12351,08;12351,08;0;0;12179,74;0
111520;TRIBUTADO;IMPORTADO;11,55;11,72;0;11,72;0;11,55;0;11,63;11,72;0;0;12,06;0;11,55;11,55;0;11,72;11,72;0;0;11,55;0
111540;TRIBUTADO;IMPORTADO;1944,3;1971,66;0;1971,66;0;1944,3;0;1957,88;1971,66;0;0;2028,74;0;1944,3;1944,3;0;1971,66;1971,66;0;0;1944,3;0
111559;TRIBUTADO;NACIONAL;4828,92;4896,84;0;4896,84;0;0;0;0;0;0;0;0;0;4828,92;4828,92;4862,64;4896,84;4896,84;5038,62;0;4828,92;0
111560;TRIBUTADO;IMPORTADO;665,62;674,99;0;674,99;0;665,62;0;670,27;674,99;0;0;694,53;0;665,62;665,62;0;674,99;674,99;0;0;665,62;0
111563;ISENTO;NACIONAL;16,62;16,62;16,62;16,62;0;16,62;17,81;16,62;16,62;0;0;16,62;0;0;16,62;0;16,62;16,62;0;0;16,62;16,62
111565;ISENTO;NACIONAL;365;365;365;365;0;365;365;365;365;0;0;365;0;0;365;0;365;365;0;0;365;365
111566;TRIBUTADO;NACIONAL;0;0;0;2114,385;0;0;0;0;0;0;0;0;0;2114,385;0;0;2114,385;2114,385;0;0;0;0
111590;TRIBUTADO;IMPORTADO;103314,16;104767,49;0;104767,49;0;103314,16;0;104035,77;104767,49;0;0;107800,71;0;103314,16;103314,16;0;104767,49;104767,49;0;0;103314,16;0
111602;TRIBUTADO;NACIONAL;1170;1170;0;1170;0;0;0;0;0;0;0;0;0;1170;1170;1170;1170;1170;1170;0;1170;0
111610;ISENTO;NACIONAL;939,752;939,752;939,752;939,752;0;939,752;0;939,752;939,752;0;0;939,752;0;0;939,752;0;939,752;939,752;0;0;939,752;939,752
111611;ISENTO;NACIONAL;2349,38;2349,38;2349,38;2349,38;0;2349,38;0;2349,38;2349,38;0;0;2349,38;0;0;2349,38;0;2349,38;2349,38;0;0;2349,38;2349,38
111612;ISENTO;NACIONAL;4948,77;4948,77;4948,77;4948,77;0;4948,77;5245,6962;4948,77;4948,77;0;0;4948,77;0;0;4948,77;0;4948,77;4948,77;0;0;4948,77;4948,77
111615;ISENTO;NACIONAL;1687,08;1687,08;1687,08;1687,08;0;1687,08;1788,3048;1687,08;1687,08;0;0;1687,08;0;0;1687,08;0;1687,08;1687,08;0;0;1687,08;1687,08
111619;TRIBUTADO;NACIONAL;23487,47;23817,87;0;23817,87;0;0;0;0;0;0;0;0;0;23487,47;23487,47;23651,52;23817,87;23817,87;24507,44;0;23487,47;0
111620;TRIBUTADO;NACIONAL;13421,39;13610,2;0;13610,2;0;0;0;0;0;0;0;0;0;13421,39;13421,39;13515,15;13610,2;13610,2;14004,24;0;13421,39;0
111621;TRIBUTADO;NACIONAL;4473,79;4536,73;0;4536,73;0;0;0;0;0;0;0;0;0;4473,79;4473,79;4505,04;4536,73;4536,73;4668,07;0;4473,79;0
111622;TRIBUTADO;NACIONAL;26842,82;27220,42;0;27220,42;0;0;0;0;0;0;0;0;0;26842,82;26842,82;27030,3;27220,42;27220,42;28008,5;0;26842,82;0
111655;TRIBUTADO;IMPORTADO;28306,72;28704,91;0;28704,91;0;28306,72;0;28504,43;28704,91;0;0;29535,98;0;28306,72;28306,72;0;28704,91;28704,91;0;0;28306,72;0
111656;TRIBUTADO;IMPORTADO;21230,04;21528,69;0;21528,69;0;21230,04;0;21378,32;21528,69;0;0;22151,98;0;21230,04;21230,04;0;21528,69;21528,69;0;0;21230,04;0
111662;TRIBUTADO;NACIONAL;0;0;0;2114,385;0;0;0;0;0;0;0;0;0;2114,385;0;0;2114,385;2114,385;0;0;0;0
111663;TRIBUTADO;IMPORTADO;937,34;948,77;0;948,77;0;937,34;0;943,02;948,77;0;0;972,49;0;937,34;937,34;0;948,77;948,77;0;0;937,34;0
111668;TRIBUTADO;NACIONAL;1826,59;1848,87;0;1848,87;0;0;0;0;0;0;0;0;0;1826,59;1826,59;1837,66;1848,87;1848,87;1895,09;0;1826,59;0
111671;TRIBUTADO;NACIONAL;35,46;35,93;0;32,5;0;0;0;0;0;0;0;0;0;28,51;27,09;28,7;28,89;28,89;29,68;0;36,22;0
111672;TRIBUTADO;NACIONAL;0;0;0;0;0;0;0;0;0;0;0;0;0;2063,81;1963,13;2077,12;2090,61;2090,61;2146,36;0;2274,31;0
111673;TRIBUTADO;IMPORTADO;111423,28;112990,68;0;112990,68;0;111423,28;0;112201,52;112990,68;0;0;116261,98;0;111423,28;111423,28;0;112990,68;112990,68;0;0;111423,28;0
111724;TRIBUTADO;IMPORTADO;45,4;45,95;0;45,95;0;45,4;0;45,67;45,95;0;0;47,1;0;45,4;45,4;0;45,95;45,95;0;0;45,4;0
111725;TRIBUTADO;IMPORTADO;45,43;45,99;0;45,99;0;45,43;0;45,71;45,99;0;0;47,14;0;45,43;45,43;0;45,99;45,99;0;0;45,43;0
111731;TRIBUTADO;IMPORTADO;633,87;641,6;0;641,6;0;633,87;0;637,71;641,6;0;0;657,64;0;633,87;633,87;0;641,6;641,6;0;0;633,87;0
111750;TRIBUTADO;IMPORTADO;90,78;91,89;0;91,89;0;90,78;0;91,33;91,89;0;0;94,19;0;90,78;90,78;0;91,89;91,89;0;0;90,78;0
111751;TRIBUTADO;NACIONAL;4040,04;4093,91;0;4042,78;0;0;0;0;0;0;0;0;0;3893,15;3698,49;3918,93;3945,06;3945,06;4053,14;0;4214,17;0
111770;TRIBUTADO;NACIONAL;122,17;123,8;0;122,25;0;0;0;0;0;0;0;0;0;120,59;114,56;121,39;122,2;122,2;125,54;0;124,8;0
111787;TRIBUTADO;NACIONAL;1089,24;1102,52;0;1102,52;0;0;0;0;0;0;0;0;0;1089,24;1089,24;1095,84;1102,52;1102,52;1130,09;0;1089,24;0
111788;TRIBUTADO;NACIONAL;544,61;551,26;0;551,26;0;0;0;0;0;0;0;0;0;544,61;544,61;547,92;551,26;551,26;565,04;0;544,61;0
111789;TRIBUTADO;NACIONAL;1633,87;1653,79;0;1653,79;0;0;0;0;0;0;0;0;0;1633,87;1633,87;1643,77;1653,79;1653,79;1695,14;0;1633,87;0
111800;ISENTO;IMPORTADO;336,9;336,9;336,9;336,9;0;336,9;0;336,9;336,9;0;0;336,9;0;0;336,9;0;336,9;336,9;0;0;336,9;336,9
111810;TRIBUTADO;IMPORTADO;2528,03;2563,59;0;2563,59;0;2528,03;0;2545,68;2563,59;0;0;2637,82;0;2528,03;2528,03;0;2563,59;2563,59;0;0;2528,03;0
111842;TRIBUTADO;NACIONAL;0;0;0;25034,994;0;0;0;0;0;0;0;0;0;24687,711;0;24860,144;25034,994;25034,994;0;0;0;0
111843;TRIBUTADO;NACIONAL;1975,615;1975,615;0;1975,615;0;0;0;0;0;0;0;0;0;1975,615;1975,615;1975,615;1975,615;1975,615;1975,615;0;1975,615;0
111850;TRIBUTADO;NACIONAL;3167,285817;3205,902649;0;3205,902649;0;0;0;0;0;0;0;0;0;3167,285817;3167,285817;3186,478482;3205,902649;3205,902649;3286,057657;0;3167,285817;0
111851;TRIBUTADO;NACIONAL;3403,754243;3445,262319;0;3445,262319;0;0;0;0;0;0;0;0;0;3403,754243;3403,754243;3424,376016;3445,262319;3445,262319;3531,395314;0;3403,754243;0
111852;TRIBUTADO;NACIONAL;3403,754243;3445,262319;0;3445,262319;0;0;0;0;0;0;0;0;0;3403,754243;3403,754243;3424,376016;3445,262319;3445,262319;3531,395314;0;3403,754243;0
111925;TRIBUTADO;IMPORTADO;4583,22;4639,11;0;4639,11;0;4583,22;0;4610,99;4639,11;0;0;4755,09;0;4016,44;4583,22;0;4808,02;4808,02;0;0;4583,22;0
111928;TRIBUTADO;NACIONAL;99411,77;100810,2;0;100810,2;0;0;0;0;0;0;0;0;0;99411,77;99411,77;100106,12;100810,2;100810,2;103728,85;0;99411,77;0
111929;TRIBUTADO;NACIONAL;0;0;0;5788,35;0;0;0;0;0;0;0;0;0;5718,61;0;0;5788,35;5788,35;0;0;0;0
111930;TRIBUTADO;IMPORTADO;4302,1;4354,56;0;4354,56;0;4302,1;0;4328,17;4354,56;0;0;4463,43;0;4302,1;4302,1;0;4354,56;4354,56;0;0;4302,1;0
111931;TRIBUTADO;NACIONAL;3577,31;3620,94;0;3620,94;0;0;0;0;0;0;0;0;0;3577,31;3577,31;3598,99;3620,94;3620,94;3711,46;0;3577,31;0
111932;TRIBUTADO;NACIONAL;0;0;0;4538,06;0;0;0;0;0;0;0;0;0;4483,38;0;0;4538,06;4538,06;0;0;0;0
111934;ISENTO;IMPORTADO;4693,48;4693,48;4693,48;4693,48;0;4693,48;0;4693,48;4693,48;0;0;4693,48;0;0;4693,48;0;4693,48;4693,48;0;0;4693,48;4693,48
111944;TRIBUTADO;IMPORTADO;25899,97;26264,3;0;26264,3;0;25899,97;0;26080,87;26264,3;0;0;27024,71;0;25899,97;25899,97;0;26264,3;26264,3;0;0;25899,97;0
111945;TRIBUTADO;IMPORTADO;2178,13;2207,7;0;2207,7;0;2178,13;0;2192,81;2207,7;0;0;2269,33;0;2178,13;2178,13;0;2207,7;2207,7;0;0;2178,13;0
111946;TRIBUTADO;IMPORTADO;38460,88;38983,09;0;38983,09;0;38460,88;0;38720,22;38983,09;0;0;40071,33;0;38460,88;38460,88;0;38983,09;38983,09;0;0;38460,88;0
111956;ISENTO;IMPORTADO;938,69;938,69;938,69;938,69;0;938,69;0;938,69;938,69;0;0;938,69;0;0;938,69;0;938,69;938,69;0;0;938,69;938,69
111976;TRIBUTADO;IMPORTADO;3596,137472;3646,73024;0;3646,73024;0;3596,137472;0;3621,257728;3646,73024;0;0;3752,307968;0;3596,14;3596,137472;0;3646,73;3646,73;0;0;3596,137472;0
111977;TRIBUTADO;IMPORTADO;14389,67;14592,09;0;14592,09;0;14389,67;0;14490,17;14592,09;0;0;15014,56;0;14389,67;14389,67;0;14592,09;14592,09;0;0;14389,67;0
111979;TRIBUTADO;IMPORTADO;4796,55;4864,03;0;4864,03;0;4796,55;0;4830,05;4864,03;0;0;5004,85;0;4796,55;4796,55;0;4864,03;4864,03;0;0;4796,55;0
111982;TRIBUTADO;IMPORTADO;21952,17;22237,26;0;20459,66;0;21952,17;0;22051,17;22194,36;0;0;22786,21;0;22093,8;21869,79;0;23633,35;23633,35;0;0;21869,79;0
111990;TRIBUTADO;IMPORTADO;10788,42;10940,19;0;10940,19;0;10788,42;0;10863,78;10940,19;0;0;11256,92;0;10788,42;10788,42;0;10940,19;10940,19;0;0;10788,42;0
111997;TRIBUTADO;NACIONAL;4800,48;4859,02;0;4859,02;0;0;0;0;0;0;0;0;0;4800,48;4800,48;4829,57;4859,02;4859,02;4980,5;0;4800,48;0
112070;TRIBUTADO;IMPORTADO;634,3;643,21;0;643,21;0;634,3;0;638,72;643,21;0;0;661,84;0;634,3;634,3;0;643,21;643,21;0;0;634,3;0
112071;TRIBUTADO;NACIONAL;8865,88;8974;0;8974;0;0;0;0;0;0;0;0;0;8865,88;8865,88;8919,61;8974;8974;9198,35;0;8865,88;0
112081;ISENTO;IMPORTADO;1692,1;1692,1;1692,1;1692,1;0;1692,1;0;1692,1;1692,1;0;0;1692,1;0;0;1692,1;0;1692,1;1692,1;0;0;1692,1;1692,1
112082;TRIBUTADO;NACIONAL;489,79;496,68;0;496,68;0;0;0;0;0;0;0;0;0;489,79;489,79;493,21;496,68;496,68;511,06;0;489,79;0
112083;TRIBUTADO;NACIONAL;979,59;993,37;0;993,37;0;0;0;0;0;0;0;0;0;979,59;979,59;986,43;993,37;993,37;1022,13;0;979,59;0
112102;TRIBUTADO;NACIONAL;6190,61;6274,66;0;6274,66;0;0;0;0;0;0;0;0;0;6190,61;6190,61;6232,35;6274,66;6274,66;6449,83;0;6190,61;0
112103;ISENTO;IMPORTADO;1799,9;1799,9;0;1799,9;0;1799,9;0;1799,9;1799,9;0;0;1799,9;0;0;1799,9;0;1799,9;1799,9;0;0;1799,9;1799,9
112111;TRIBUTADO;NACIONAL;4840,51;4902,57;0;4604,58;0;0;0;0;0;0;0;0;0;4628,15;4405,11;4657,63;4687,49;4687,49;4810,84;0;5045,57;0
112112;ISENTO;IMPORTADO;3599,8;3599,8;3599,8;3599,8;0;3599,8;0;3599,8;3599,8;0;0;3599,8;0;0;3599,8;0;3599,8;3599,8;0;0;3599,8;3599,8
112114;TRIBUTADO;NACIONAL;0;0;0;0;0;0;0;0;0;0;0;0;0;1043,39;992,49;1050,12;1056,94;1056,94;1085,13;0;1144,53;0
112124;TRIBUTADO;IMPORTADO;55511,99;56292,88;0;56292,88;0;55511,99;0;55899,72;56292,88;0;0;57922,67;0;55511,99;55511,99;0;56292,88;56292,88;0;0;55511,99;0
112180;TRIBUTADO;IMPORTADO;5115,13;5183,33;0;4724,87;0;5083,58;0;5117,25;5151,37;0;0;5292,5;0;5148,95;5146,47;0;5875,45;5875,45;0;0;5146,47;0
112181;ISENTO;SIM;2474,24;2474,24;2474,24;2474,24;0;2474,24;2474,24;2474,24;2474,24;0;0;2474,24;0;0;2474,24;0;2474,24;2474,24;0;0;2474,24;2474,24
112193;TRIBUTADO;IMPORTADO;694,73;703,2;0;703,2;0;694,73;0;698,94;703,2;0;0;720,78;0;694,73;694,73;0;703,2;703,2;0;0;694,73;0
112194;TRIBUTADO;IMPORTADO;250;250;0;250;0;250;0;250;250;0;0;250;0;250;250;0;250;250;0;0;250;0
112195;TRIBUTADO;IMPORTADO;235,34;238,21;0;238,21;0;235,34;0;236,77;238,21;0;0;244,17;0;235,34;235,34;0;238,21;238,21;0;0;235,34;0
112211;ISENTO;NACIONAL;19,28;19,28;19,28;19,28;0;19,28;20,44;19,28;19,28;0;0;19,28;0;0;19,28;0;19,28;19,28;0;0;19,28;19,28
112213;ISENTO ;NACIONAL;67,67;67,67;0;67,67;0;67,67;55,77;67,67;67,67;0;0;67,67;0;0;67,67;0;67,67;67,67;0;0;67,67;67,67
112214;ISENTO ;NACIONAL;231,28;231,28;231,28;231,28;0;231,28;190,67;231,28;231,28;0;0;231,28;0;0;231,28;0;231,28;231,28;0;0;231,28;231,28
112241;TRIBUTADO;NACIONAL;60,91;61,73;0;64,54;0;0;0;0;0;0;0;0;0;28,49;28,49;28,68;28,87;28,87;29,66;0;67,28;0
112250;TRIBUTADO;NACIONAL;654,97;663,7;0;694,31;0;0;0;0;0;0;0;0;0;620,98;620,98;625,1;629,26;629,26;646,5;0;723,74;0
112251;TRIBUTADO;IMPORTADO;2949,21;2990,7;0;2990,7;0;2949,21;0;2969,81;2990,7;0;0;3077,29;0;2949,21;2949,21;0;2990,7;2990,7;0;0;2949,21;0
112268;TRIBUTADO;IMPORTADO;20025,33;20307,03;0;20307,03;0;20025,33;0;20165,2;20307,03;0;0;20894,96;0;20025,33;20025,33;0;20307,03;20307,03;0;0;20025,33;0
112282;ISENTO;NACIONAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
112291;TRIBUTADO;IMPORTADO;10012,67;10153,51783;0;10153,51783;0;10012,67;0;10082,6;10153,51783;0;0;10447,48;0;10012,67;10012,67;0;10153,52;10153,52;0;0;10012,67;0
112292;TRIBUTADO;NACIONAL;496,05;502,49;0;484,2;0;0;0;0;0;0;0;0;0;532,37;506,4;535,8;539,28;539,28;553,66;0;517,43;0
112293;TRIBUTADO;NACIONAL;637,46;645,73;0;622,22;0;0;0;0;0;0;0;0;0;741,71;705,53;746,49;751,34;751,34;771,38;0;664,93;0
112324;TRIBUTADO;IMPORTADO;19610,97;19850,13;0;19850,13;0;19610,97;0;19729,83;19850,13;0;0;20346,39;0;19610,97;19610,97;0;19850,13;19850,13;0;0;19610,97;0
112352;TRIBUTADO;IMPORTADO;29416,46;29775,2;0;29775,2;0;29416,46;0;29594,75;29775,2;0;0;30519,59;0;29416,46;29416,46;0;29775,2;29775,2;0;0;29416,46;0
112370;TRIBUTADO;NACIONAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
112390;ISENTO;NACIONAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
112391;ISENTO;NACIONAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
112392;ISENTO;NACIONAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
112444;TRIBUTADO;NACIONAL;3199,75;3247,51;0;2956,59;0;0;0;0;0;0;0;0;0;3200,01;3022,23;3223,71;3247,77;3247,77;3347,7;0;3200,01;0
112446;TRIBUTADO;IMPORTADO;33,02;33,48;0;27,93;0;29,88;0;30,09;30,3;0;0;30,09;0;33,25;28,63;0;32,26;32,26;0;0;32,9;0
112451;TRIBUTADO;NACIONAL;194,65;197,25;0;180,91;0;0;0;0;0;0;0;0;0;194,66;194,66;195,95;197,26;197,26;202,66;0;194,66;0
112455;TRIBUTADO;NACIONAL;962,8;968,93;0;926,48;0;0;0;0;0;0;0;0;0;919,74;864,34;925,67;931,68;931,68;956,52;0;1016,6;0
112456;TRIBUTADO;IMPORTADO;11815,38;11981,58;0;11981,58;0;11815,38;0;11897,9;11981,58;0;0;12328,47;0;11815,38;11815,38;0;11981,58;11981,58;0;0;11815,38;0
112457;TRIBUTADO;NACIONAL;0;0;0;10788,54;0;0;0;0;0;0;0;0;0;11662,91;0;11737,19;11812,43;11812,43;0;0;0;0
112470;TRIBUTADO;NACIONAL;122,17;123,8;0;122,25;0;0;0;0;0;0;0;0;0;120,59;114,56;121,39;122,2;122,2;125,54;0;124,8;0
112485;TRIBUTADO;NACIONAL;0;0;0;7863,26;0;0;0;0;0;0;0;0;0;7727,71;0;7727,71;7829,46;7829,46;0;0;0;0
112506;TRIBUTADO;NACIONAL;0;0;0;0;0;0;0;0;0;0;0;0;0;1828,37;1828,37;1841,14;1854,09;1854,09;1907,77;0;1828,37;0
112511;TRIBUTADO;NACIONAL;78117,06;79215,94;0;79215,94;0;0;0;0;0;0;0;0;0;78117,06;78117,06;78662,68;79215,94;79215,94;81509,39;0;78117,06;0
112513;TRIBUTADO;NACIONAL;31246,87;31686,42;0;31686,42;0;0;0;0;0;0;0;0;0;31246,87;31246,87;31465,11;31686,42;31686,42;32603,8;0;31246,87;0
112528;TRIBUTADO;NACIONAL;61289,93;62037,37;0;62037,37;0;0;0;0;0;0;0;0;0;61289,93;61289,93;61661,38;62037,37;62037,37;63588,31;0;61289,93;0
112572;ISENTO;NACIONAL;7251,45031;7251,45031;7251,45031;7251,45031;0;7251,45031;7686,537329;7251,45031;7251,45031;0;0;7251,45031;0;0;7251,45031;0;7251,45031;7251,45031;0;0;7251,45031;7251,45031
112583;TRIBUTADO;NACIONAL;9803,93;9941,84;0;9941,84;0;0;0;0;0;0;0;0;0;9803,93;9803,93;9872,41;9941,84;9941,84;10229,68;0;9803,93;0
112584;TRIBUTADO;NACIONAL;2210,2;2241,29;0;2241,29;0;0;0;0;0;0;0;0;0;2210,2;2210,2;2225,64;2241,29;2241,29;2306,18;0;2210,2;0
